iteration;rss
40941;1927.31053216
40942;1927.29089403
40943;1927.27125626
40944;1927.25161887
40945;1927.23198185
40946;1927.21234521
40947;1927.19270894
40948;1927.17307304
40949;1927.15343752
40950;1927.13380237
40951;1927.11416759
40952;1927.09453319
40953;1927.07489916
40954;1927.0552655
40955;1927.03563222
40956;1927.01599931
40957;1926.99636678
40958;1926.97673461
40959;1926.95710282
40960;1926.93747141
40961;1926.91784037
40962;1926.8982097
40963;1926.8785794
40964;1926.85894948
40965;1926.83931993
40966;1926.81969076
40967;1926.80006196
40968;1926.78043353
40969;1926.76080547
40970;1926.74117779
40971;1926.72155048
40972;1926.70192355
40973;1926.68229699
40974;1926.6626708
40975;1926.64304498
40976;1926.62341954
40977;1926.60379447
40978;1926.58416978
40979;1926.56454546
40980;1926.54492151
40981;1926.52529793
40982;1926.50567473
40983;1926.4860519
40984;1926.46642945
40985;1926.44680736
40986;1926.42718565
40987;1926.40756432
40988;1926.38794336
40989;1926.36832277
40990;1926.34870255
40991;1926.32908271
40992;1926.30946324
40993;1926.28984414
40994;1926.27022542
40995;1926.25060707
40996;1926.23098909
40997;1926.21137148
40998;1926.19175425
40999;1926.1721374
41000;1926.15252091
41001;1926.1329048
41002;1926.11328906
41003;1926.0936737
41004;1926.0740587
41005;1926.05444409
41006;1926.03482984
41007;1926.01521597
41008;1925.99560247
41009;1925.97598934
41010;1925.95637659
41011;1925.93676421
41012;1925.9171522
41013;1925.89754056
41014;1925.8779293
41015;1925.85831841
41016;1925.8387079
41017;1925.81909776
41018;1925.79948799
41019;1925.77987859
41020;1925.76026957
41021;1925.74066092
41022;1925.72105264
41023;1925.70144473
41024;1925.6818372
41025;1925.66223004
41026;1925.64262326
41027;1925.62301684
41028;1925.60341081
41029;1925.58380514
41030;1925.56419984
41031;1925.54459492
41032;1925.52499038
41033;1925.5053862
41034;1925.4857824
41035;1925.46617897
41036;1925.44657591
41037;1925.42697323
41038;1925.40737092
41039;1925.38776898
41040;1925.36816741
41041;1925.34856622
41042;1925.3289654
41043;1925.30936496
41044;1925.28976488
41045;1925.27016518
41046;1925.25056585
41047;1925.2309669
41048;1925.21136831
41049;1925.1917701
41050;1925.17217227
41051;1925.1525748
41052;1925.13297771
41053;1925.11338099
41054;1925.09378465
41055;1925.07418867
41056;1925.05459307
41057;1925.03499784
41058;1925.01540299
41059;1924.99580851
41060;1924.9762144
41061;1924.95662066
41062;1924.9370273
41063;1924.9174343
41064;1924.89784169
41065;1924.87824944
41066;1924.85865757
41067;1924.83906606
41068;1924.81947494
41069;1924.79988418
41070;1924.7802938
41071;1924.76070379
41072;1924.74111415
41073;1924.72152488
41074;1924.70193599
41075;1924.68234747
41076;1924.66275932
41077;1924.64317155
41078;1924.62358415
41079;1924.60399712
41080;1924.58441046
41081;1924.56482418
41082;1924.54523826
41083;1924.52565273
41084;1924.50606756
41085;1924.48648276
41086;1924.46689834
41087;1924.44731429
41088;1924.42773062
41089;1924.40814731
41090;1924.38856438
41091;1924.36898182
41092;1924.34939963
41093;1924.32981782
41094;1924.31023638
41095;1924.29065531
41096;1924.27107461
41097;1924.25149429
41098;1924.23191433
41099;1924.21233476
41100;1924.19275555
41101;1924.17317671
41102;1924.15359825
41103;1924.13402016
41104;1924.11444244
41105;1924.0948651
41106;1924.07528812
41107;1924.05571152
41108;1924.0361353
41109;1924.01655944
41110;1923.99698396
41111;1923.97740885
41112;1923.95783411
41113;1923.93825974
41114;1923.91868575
41115;1923.89911213
41116;1923.87953888
41117;1923.859966
41118;1923.84039349
41119;1923.82082136
41120;1923.8012496
41121;1923.78167821
41122;1923.7621072
41123;1923.74253655
41124;1923.72296628
41125;1923.70339638
41126;1923.68382686
41127;1923.6642577
41128;1923.64468892
41129;1923.62512051
41130;1923.60555247
41131;1923.58598481
41132;1923.56641751
41133;1923.54685059
41134;1923.52728404
41135;1923.50771787
41136;1923.48815206
41137;1923.46858663
41138;1923.44902157
41139;1923.42945688
41140;1923.40989256
41141;1923.39032862
41142;1923.37076505
41143;1923.35120185
41144;1923.33163902
41145;1923.31207656
41146;1923.29251448
41147;1923.27295277
41148;1923.25339143
41149;1923.23383046
41150;1923.21426987
41151;1923.19470965
41152;1923.17514979
41153;1923.15559032
41154;1923.13603121
41155;1923.11647247
41156;1923.09691411
41157;1923.07735612
41158;1923.0577985
41159;1923.03824125
41160;1923.01868438
41161;1922.99912788
41162;1922.97957175
41163;1922.96001599
41164;1922.9404606
41165;1922.92090558
41166;1922.90135094
41167;1922.88179667
41168;1922.86224277
41169;1922.84268924
41170;1922.82313609
41171;1922.80358331
41172;1922.78403089
41173;1922.76447885
41174;1922.74492719
41175;1922.72537589
41176;1922.70582497
41177;1922.68627442
41178;1922.66672424
41179;1922.64717443
41180;1922.62762499
41181;1922.60807593
41182;1922.58852723
41183;1922.56897891
41184;1922.54943096
41185;1922.52988339
41186;1922.51033618
41187;1922.49078935
41188;1922.47124289
41189;1922.4516968
41190;1922.43215108
41191;1922.41260573
41192;1922.39306076
41193;1922.37351615
41194;1922.35397192
41195;1922.33442806
41196;1922.31488458
41197;1922.29534146
41198;1922.27579872
41199;1922.25625634
41200;1922.23671434
41201;1922.21717271
41202;1922.19763146
41203;1922.17809057
41204;1922.15855006
41205;1922.13900991
41206;1922.11947014
41207;1922.09993075
41208;1922.08039172
41209;1922.06085306
41210;1922.04131478
41211;1922.02177687
41212;1922.00223933
41213;1921.98270216
41214;1921.96316536
41215;1921.94362893
41216;1921.92409288
41217;1921.9045572
41218;1921.88502189
41219;1921.86548695
41220;1921.84595238
41221;1921.82641818
41222;1921.80688436
41223;1921.7873509
41224;1921.76781782
41225;1921.74828511
41226;1921.72875277
41227;1921.70922081
41228;1921.68968921
41229;1921.67015799
41230;1921.65062713
41231;1921.63109665
41232;1921.61156654
41233;1921.59203681
41234;1921.57250744
41235;1921.55297844
41236;1921.53344982
41237;1921.51392157
41238;1921.49439369
41239;1921.47486618
41240;1921.45533904
41241;1921.43581227
41242;1921.41628588
41243;1921.39675985
41244;1921.3772342
41245;1921.35770892
41246;1921.33818401
41247;1921.31865947
41248;1921.29913531
41249;1921.27961151
41250;1921.26008809
41251;1921.24056503
41252;1921.22104235
41253;1921.20152004
41254;1921.18199811
41255;1921.16247654
41256;1921.14295534
41257;1921.12343452
41258;1921.10391406
41259;1921.08439398
41260;1921.06487427
41261;1921.04535493
41262;1921.02583596
41263;1921.00631737
41264;1920.98679914
41265;1920.96728129
41266;1920.9477638
41267;1920.92824669
41268;1920.90872995
41269;1920.88921358
41270;1920.86969758
41271;1920.85018196
41272;1920.8306667
41273;1920.81115182
41274;1920.7916373
41275;1920.77212316
41276;1920.75260939
41277;1920.73309599
41278;1920.71358296
41279;1920.6940703
41280;1920.67455802
41281;1920.6550461
41282;1920.63553456
41283;1920.61602338
41284;1920.59651258
41285;1920.57700215
41286;1920.55749209
41287;1920.5379824
41288;1920.51847309
41289;1920.49896414
41290;1920.47945556
41291;1920.45994736
41292;1920.44043953
41293;1920.42093206
41294;1920.40142497
41295;1920.38191825
41296;1920.3624119
41297;1920.34290593
41298;1920.32340032
41299;1920.30389508
41300;1920.28439022
41301;1920.26488573
41302;1920.2453816
41303;1920.22587785
41304;1920.20637447
41305;1920.18687146
41306;1920.16736882
41307;1920.14786655
41308;1920.12836466
41309;1920.10886313
41310;1920.08936197
41311;1920.06986119
41312;1920.05036078
41313;1920.03086073
41314;1920.01136106
41315;1919.99186176
41316;1919.97236283
41317;1919.95286427
41318;1919.93336609
41319;1919.91386827
41320;1919.89437082
41321;1919.87487375
41322;1919.85537704
41323;1919.83588071
41324;1919.81638475
41325;1919.79688915
41326;1919.77739393
41327;1919.75789908
41328;1919.7384046
41329;1919.71891049
41330;1919.69941676
41331;1919.67992339
41332;1919.66043039
41333;1919.64093777
41334;1919.62144551
41335;1919.60195363
41336;1919.58246212
41337;1919.56297097
41338;1919.5434802
41339;1919.5239898
41340;1919.50449977
41341;1919.48501011
41342;1919.46552082
41343;1919.4460319
41344;1919.42654336
41345;1919.40705518
41346;1919.38756737
41347;1919.36807994
41348;1919.34859287
41349;1919.32910618
41350;1919.30961986
41351;1919.2901339
41352;1919.27064832
41353;1919.25116311
41354;1919.23167827
41355;1919.2121938
41356;1919.1927097
41357;1919.17322597
41358;1919.15374261
41359;1919.13425962
41360;1919.11477701
41361;1919.09529476
41362;1919.07581288
41363;1919.05633138
41364;1919.03685024
41365;1919.01736948
41366;1918.99788908
41367;1918.97840906
41368;1918.95892941
41369;1918.93945013
41370;1918.91997121
41371;1918.90049267
41372;1918.8810145
41373;1918.8615367
41374;1918.84205927
41375;1918.82258221
41376;1918.80310552
41377;1918.7836292
41378;1918.76415326
41379;1918.74467768
41380;1918.72520247
41381;1918.70572764
41382;1918.68625317
41383;1918.66677907
41384;1918.64730535
41385;1918.62783199
41386;1918.60835901
41387;1918.58888639
41388;1918.56941415
41389;1918.54994228
41390;1918.53047077
41391;1918.51099964
41392;1918.49152888
41393;1918.47205849
41394;1918.45258847
41395;1918.43311881
41396;1918.41364953
41397;1918.39418062
41398;1918.37471208
41399;1918.35524391
41400;1918.33577611
41401;1918.31630868
41402;1918.29684163
41403;1918.27737494
41404;1918.25790862
41405;1918.23844267
41406;1918.21897709
41407;1918.19951188
41408;1918.18004705
41409;1918.16058258
41410;1918.14111848
41411;1918.12165476
41412;1918.1021914
41413;1918.08272841
41414;1918.0632658
41415;1918.04380355
41416;1918.02434168
41417;1918.00488017
41418;1917.98541903
41419;1917.96595827
41420;1917.94649787
41421;1917.92703785
41422;1917.90757819
41423;1917.88811891
41424;1917.86866
41425;1917.84920145
41426;1917.82974328
41427;1917.81028547
41428;1917.79082804
41429;1917.77137098
41430;1917.75191428
41431;1917.73245796
41432;1917.713002
41433;1917.69354642
41434;1917.67409121
41435;1917.65463636
41436;1917.63518189
41437;1917.61572779
41438;1917.59627405
41439;1917.57682069
41440;1917.5573677
41441;1917.53791507
41442;1917.51846282
41443;1917.49901094
41444;1917.47955942
41445;1917.46010828
41446;1917.44065751
41447;1917.4212071
41448;1917.40175707
41449;1917.38230741
41450;1917.36285811
41451;1917.34340919
41452;1917.32396064
41453;1917.30451245
41454;1917.28506464
41455;1917.2656172
41456;1917.24617012
41457;1917.22672342
41458;1917.20727708
41459;1917.18783112
41460;1917.16838553
41461;1917.1489403
41462;1917.12949545
41463;1917.11005096
41464;1917.09060685
41465;1917.0711631
41466;1917.05171973
41467;1917.03227672
41468;1917.01283409
41469;1916.99339182
41470;1916.97394992
41471;1916.9545084
41472;1916.93506724
41473;1916.91562646
41474;1916.89618604
41475;1916.87674599
41476;1916.85730632
41477;1916.83786701
41478;1916.81842807
41479;1916.7989895
41480;1916.7795513
41481;1916.76011348
41482;1916.74067602
41483;1916.72123893
41484;1916.70180221
41485;1916.68236586
41486;1916.66292988
41487;1916.64349427
41488;1916.62405903
41489;1916.60462416
41490;1916.58518966
41491;1916.56575553
41492;1916.54632176
41493;1916.52688837
41494;1916.50745535
41495;1916.4880227
41496;1916.46859041
41497;1916.4491585
41498;1916.42972696
41499;1916.41029578
41500;1916.39086498
41501;1916.37143454
41502;1916.35200448
41503;1916.33257478
41504;1916.31314545
41505;1916.2937165
41506;1916.27428791
41507;1916.25485969
41508;1916.23543184
41509;1916.21600436
41510;1916.19657725
41511;1916.17715051
41512;1916.15772414
41513;1916.13829814
41514;1916.11887251
41515;1916.09944725
41516;1916.08002236
41517;1916.06059784
41518;1916.04117368
41519;1916.0217499
41520;1916.00232649
41521;1915.98290344
41522;1915.96348077
41523;1915.94405846
41524;1915.92463652
41525;1915.90521496
41526;1915.88579376
41527;1915.86637293
41528;1915.84695247
41529;1915.82753238
41530;1915.80811266
41531;1915.78869331
41532;1915.76927433
41533;1915.74985572
41534;1915.73043747
41535;1915.7110196
41536;1915.6916021
41537;1915.67218496
41538;1915.6527682
41539;1915.6333518
41540;1915.61393578
41541;1915.59452012
41542;1915.57510483
41543;1915.55568991
41544;1915.53627536
41545;1915.51686118
41546;1915.49744737
41547;1915.47803393
41548;1915.45862086
41549;1915.43920815
41550;1915.41979582
41551;1915.40038386
41552;1915.38097226
41553;1915.36156103
41554;1915.34215018
41555;1915.32273969
41556;1915.30332957
41557;1915.28391982
41558;1915.26451044
41559;1915.24510143
41560;1915.22569279
41561;1915.20628452
41562;1915.18687661
41563;1915.16746908
41564;1915.14806192
41565;1915.12865512
41566;1915.10924869
41567;1915.08984264
41568;1915.07043695
41569;1915.05103163
41570;1915.03162668
41571;1915.0122221
41572;1914.99281788
41573;1914.97341404
41574;1914.95401057
41575;1914.93460746
41576;1914.91520473
41577;1914.89580236
41578;1914.87640036
41579;1914.85699873
41580;1914.83759747
41581;1914.81819658
41582;1914.79879606
41583;1914.77939591
41584;1914.75999613
41585;1914.74059671
41586;1914.72119767
41587;1914.70179899
41588;1914.68240068
41589;1914.66300274
41590;1914.64360517
41591;1914.62420797
41592;1914.60481114
41593;1914.58541468
41594;1914.56601858
41595;1914.54662286
41596;1914.5272275
41597;1914.50783252
41598;1914.4884379
41599;1914.46904365
41600;1914.44964977
41601;1914.43025626
41602;1914.41086312
41603;1914.39147034
41604;1914.37207794
41605;1914.3526859
41606;1914.33329423
41607;1914.31390294
41608;1914.29451201
41609;1914.27512145
41610;1914.25573125
41611;1914.23634143
41612;1914.21695198
41613;1914.19756289
41614;1914.17817418
41615;1914.15878583
41616;1914.13939785
41617;1914.12001024
41618;1914.100623
41619;1914.08123613
41620;1914.06184962
41621;1914.04246349
41622;1914.02307772
41623;1914.00369232
41624;1913.98430729
41625;1913.96492263
41626;1913.94553834
41627;1913.92615442
41628;1913.90677087
41629;1913.88738768
41630;1913.86800486
41631;1913.84862242
41632;1913.82924034
41633;1913.80985863
41634;1913.79047728
41635;1913.77109631
41636;1913.75171571
41637;1913.73233547
41638;1913.7129556
41639;1913.6935761
41640;1913.67419697
41641;1913.65481821
41642;1913.63543982
41643;1913.6160618
41644;1913.59668414
41645;1913.57730685
41646;1913.55792993
41647;1913.53855338
41648;1913.5191772
41649;1913.49980139
41650;1913.48042595
41651;1913.46105087
41652;1913.44167616
41653;1913.42230182
41654;1913.40292785
41655;1913.38355425
41656;1913.36418102
41657;1913.34480815
41658;1913.32543566
41659;1913.30606353
41660;1913.28669177
41661;1913.26732038
41662;1913.24794936
41663;1913.2285787
41664;1913.20920842
41665;1913.1898385
41666;1913.17046895
41667;1913.15109977
41668;1913.13173096
41669;1913.11236252
41670;1913.09299444
41671;1913.07362674
41672;1913.0542594
41673;1913.03489243
41674;1913.01552583
41675;1912.99615959
41676;1912.97679373
41677;1912.95742823
41678;1912.93806311
41679;1912.91869835
41680;1912.89933395
41681;1912.87996993
41682;1912.86060628
41683;1912.84124299
41684;1912.82188007
41685;1912.80251752
41686;1912.78315534
41687;1912.76379353
41688;1912.74443208
41689;1912.72507101
41690;1912.7057103
41691;1912.68634996
41692;1912.66698999
41693;1912.64763038
41694;1912.62827115
41695;1912.60891228
41696;1912.58955378
41697;1912.57019565
41698;1912.55083789
41699;1912.5314805
41700;1912.51212347
41701;1912.49276681
41702;1912.47341052
41703;1912.4540546
41704;1912.43469905
41705;1912.41534386
41706;1912.39598905
41707;1912.3766346
41708;1912.35728052
41709;1912.3379268
41710;1912.31857346
41711;1912.29922048
41712;1912.27986788
41713;1912.26051564
41714;1912.24116376
41715;1912.22181226
41716;1912.20246112
41717;1912.18311036
41718;1912.16375996
41719;1912.14440993
41720;1912.12506026
41721;1912.10571097
41722;1912.08636204
41723;1912.06701348
41724;1912.04766529
41725;1912.02831747
41726;1912.00897001
41727;1911.98962292
41728;1911.9702762
41729;1911.95092985
41730;1911.93158387
41731;1911.91223825
41732;1911.89289301
41733;1911.87354813
41734;1911.85420362
41735;1911.83485947
41736;1911.8155157
41737;1911.79617229
41738;1911.77682925
41739;1911.75748658
41740;1911.73814427
41741;1911.71880234
41742;1911.69946077
41743;1911.68011957
41744;1911.66077874
41745;1911.64143827
41746;1911.62209818
41747;1911.60275845
41748;1911.58341909
41749;1911.5640801
41750;1911.54474147
41751;1911.52540321
41752;1911.50606532
41753;1911.4867278
41754;1911.46739065
41755;1911.44805386
41756;1911.42871744
41757;1911.40938139
41758;1911.39004571
41759;1911.3707104
41760;1911.35137545
41761;1911.33204087
41762;1911.31270666
41763;1911.29337282
41764;1911.27403934
41765;1911.25470623
41766;1911.23537349
41767;1911.21604112
41768;1911.19670911
41769;1911.17737748
41770;1911.15804621
41771;1911.13871531
41772;1911.11938477
41773;1911.1000546
41774;1911.08072481
41775;1911.06139537
41776;1911.04206631
41777;1911.02273762
41778;1911.00340929
41779;1910.98408133
41780;1910.96475373
41781;1910.94542651
41782;1910.92609965
41783;1910.90677316
41784;1910.88744704
41785;1910.86812128
41786;1910.8487959
41787;1910.82947088
41788;1910.81014622
41789;1910.79082194
41790;1910.77149802
41791;1910.75217447
41792;1910.73285129
41793;1910.71352848
41794;1910.69420603
41795;1910.67488395
41796;1910.65556224
41797;1910.6362409
41798;1910.61691992
41799;1910.59759931
41800;1910.57827907
41801;1910.5589592
41802;1910.53963969
41803;1910.52032055
41804;1910.50100178
41805;1910.48168337
41806;1910.46236534
41807;1910.44304767
41808;1910.42373037
41809;1910.40441343
41810;1910.38509686
41811;1910.36578066
41812;1910.34646483
41813;1910.32714937
41814;1910.30783427
41815;1910.28851954
41816;1910.26920518
41817;1910.24989118
41818;1910.23057755
41819;1910.21126429
41820;1910.1919514
41821;1910.17263888
41822;1910.15332672
41823;1910.13401493
41824;1910.1147035
41825;1910.09539245
41826;1910.07608176
41827;1910.05677143
41828;1910.03746148
41829;1910.01815189
41830;1909.99884267
41831;1909.97953382
41832;1909.96022533
41833;1909.94091722
41834;1909.92160947
41835;1909.90230208
41836;1909.88299507
41837;1909.86368842
41838;1909.84438213
41839;1909.82507622
41840;1909.80577067
41841;1909.78646549
41842;1909.76716068
41843;1909.74785623
41844;1909.72855215
41845;1909.70924844
41846;1909.6899451
41847;1909.67064212
41848;1909.65133951
41849;1909.63203727
41850;1909.61273539
41851;1909.59343388
41852;1909.57413274
41853;1909.55483197
41854;1909.53553156
41855;1909.51623152
41856;1909.49693185
41857;1909.47763254
41858;1909.4583336
41859;1909.43903503
41860;1909.41973683
41861;1909.40043899
41862;1909.38114152
41863;1909.36184442
41864;1909.34254768
41865;1909.32325131
41866;1909.30395531
41867;1909.28465967
41868;1909.26536441
41869;1909.2460695
41870;1909.22677497
41871;1909.2074808
41872;1909.188187
41873;1909.16889357
41874;1909.1496005
41875;1909.1303078
41876;1909.11101547
41877;1909.09172351
41878;1909.07243191
41879;1909.05314068
41880;1909.03384981
41881;1909.01455931
41882;1908.99526918
41883;1908.97597942
41884;1908.95669002
41885;1908.93740099
41886;1908.91811233
41887;1908.89882403
41888;1908.87953611
41889;1908.86024854
41890;1908.84096135
41891;1908.82167452
41892;1908.80238806
41893;1908.78310196
41894;1908.76381623
41895;1908.74453087
41896;1908.72524588
41897;1908.70596125
41898;1908.68667699
41899;1908.6673931
41900;1908.64810957
41901;1908.62882641
41902;1908.60954361
41903;1908.59026119
41904;1908.57097913
41905;1908.55169743
41906;1908.53241611
41907;1908.51313515
41908;1908.49385456
41909;1908.47457433
41910;1908.45529447
41911;1908.43601498
41912;1908.41673585
41913;1908.39745709
41914;1908.3781787
41915;1908.35890067
41916;1908.33962301
41917;1908.32034572
41918;1908.30106879
41919;1908.28179223
41920;1908.26251604
41921;1908.24324022
41922;1908.22396476
41923;1908.20468966
41924;1908.18541494
41925;1908.16614058
41926;1908.14686659
41927;1908.12759296
41928;1908.1083197
41929;1908.08904681
41930;1908.06977428
41931;1908.05050212
41932;1908.03123033
41933;1908.0119589
41934;1907.99268784
41935;1907.97341715
41936;1907.95414682
41937;1907.93487686
41938;1907.91560726
41939;1907.89633804
41940;1907.87706918
41941;1907.85780068
41942;1907.83853255
41943;1907.81926479
41944;1907.7999974
41945;1907.78073037
41946;1907.76146371
41947;1907.74219741
41948;1907.72293148
41949;1907.70366592
41950;1907.68440072
41951;1907.66513589
41952;1907.64587143
41953;1907.62660733
41954;1907.6073436
41955;1907.58808024
41956;1907.56881724
41957;1907.54955461
41958;1907.53029235
41959;1907.51103045
41960;1907.49176892
41961;1907.47250775
41962;1907.45324695
41963;1907.43398652
41964;1907.41472645
41965;1907.39546675
41966;1907.37620742
41967;1907.35694845
41968;1907.33768985
41969;1907.31843161
41970;1907.29917374
41971;1907.27991624
41972;1907.26065911
41973;1907.24140234
41974;1907.22214593
41975;1907.2028899
41976;1907.18363422
41977;1907.16437892
41978;1907.14512398
41979;1907.12586941
41980;1907.1066152
41981;1907.08736136
41982;1907.06810789
41983;1907.04885478
41984;1907.02960204
41985;1907.01034967
41986;1906.99109766
41987;1906.97184602
41988;1906.95259474
41989;1906.93334383
41990;1906.91409329
41991;1906.89484311
41992;1906.8755933
41993;1906.85634385
41994;1906.83709477
41995;1906.81784606
41996;1906.79859771
41997;1906.77934973
41998;1906.76010212
41999;1906.74085487
42000;1906.72160799
42001;1906.70236147
42002;1906.68311532
42003;1906.66386953
42004;1906.64462412
42005;1906.62537906
42006;1906.60613438
42007;1906.58689006
42008;1906.5676461
42009;1906.54840252
42010;1906.52915929
42011;1906.50991644
42012;1906.49067395
42013;1906.47143182
42014;1906.45219007
42015;1906.43294868
42016;1906.41370765
42017;1906.39446699
42018;1906.3752267
42019;1906.35598677
42020;1906.33674721
42021;1906.31750801
42022;1906.29826918
42023;1906.27903072
42024;1906.25979262
42025;1906.24055488
42026;1906.22131752
42027;1906.20208052
42028;1906.18284388
42029;1906.16360762
42030;1906.14437171
42031;1906.12513618
42032;1906.105901
42033;1906.0866662
42034;1906.06743176
42035;1906.04819769
42036;1906.02896398
42037;1906.00973064
42038;1905.99049766
42039;1905.97126505
42040;1905.95203281
42041;1905.93280093
42042;1905.91356942
42043;1905.89433827
42044;1905.87510749
42045;1905.85587707
42046;1905.83664702
42047;1905.81741734
42048;1905.79818802
42049;1905.77895907
42050;1905.75973048
42051;1905.74050226
42052;1905.72127441
42053;1905.70204692
42054;1905.6828198
42055;1905.66359304
42056;1905.64436665
42057;1905.62514062
42058;1905.60591496
42059;1905.58668967
42060;1905.56746474
42061;1905.54824017
42062;1905.52901597
42063;1905.50979214
42064;1905.49056868
42065;1905.47134558
42066;1905.45212284
42067;1905.43290047
42068;1905.41367847
42069;1905.39445683
42070;1905.37523556
42071;1905.35601465
42072;1905.33679411
42073;1905.31757393
42074;1905.29835412
42075;1905.27913468
42076;1905.2599156
42077;1905.24069688
42078;1905.22147853
42079;1905.20226055
42080;1905.18304294
42081;1905.16382568
42082;1905.1446088
42083;1905.12539228
42084;1905.10617612
42085;1905.08696033
42086;1905.06774491
42087;1905.04852985
42088;1905.02931516
42089;1905.01010083
42090;1904.99088687
42091;1904.97167327
42092;1904.95246004
42093;1904.93324718
42094;1904.91403468
42095;1904.89482254
42096;1904.87561077
42097;1904.85639937
42098;1904.83718833
42099;1904.81797766
42100;1904.79876735
42101;1904.77955741
42102;1904.76034783
42103;1904.74113862
42104;1904.72192977
42105;1904.70272129
42106;1904.68351318
42107;1904.66430543
42108;1904.64509804
42109;1904.62589102
42110;1904.60668437
42111;1904.58747808
42112;1904.56827216
42113;1904.5490666
42114;1904.52986141
42115;1904.51065658
42116;1904.49145212
42117;1904.47224802
42118;1904.45304429
42119;1904.43384092
42120;1904.41463792
42121;1904.39543529
42122;1904.37623302
42123;1904.35703111
42124;1904.33782957
42125;1904.3186284
42126;1904.29942759
42127;1904.28022714
42128;1904.26102707
42129;1904.24182735
42130;1904.222628
42131;1904.20342902
42132;1904.1842304
42133;1904.16503215
42134;1904.14583426
42135;1904.12663674
42136;1904.10743958
42137;1904.08824279
42138;1904.06904636
42139;1904.0498503
42140;1904.0306546
42141;1904.01145927
42142;1903.9922643
42143;1903.9730697
42144;1903.95387547
42145;1903.93468159
42146;1903.91548809
42147;1903.89629495
42148;1903.87710217
42149;1903.85790976
42150;1903.83871771
42151;1903.81952603
42152;1903.80033472
42153;1903.78114376
42154;1903.76195318
42155;1903.74276296
42156;1903.7235731
42157;1903.70438361
42158;1903.68519449
42159;1903.66600572
42160;1903.64681733
42161;1903.6276293
42162;1903.60844163
42163;1903.58925433
42164;1903.57006739
42165;1903.55088082
42166;1903.53169462
42167;1903.51250878
42168;1903.4933233
42169;1903.47413819
42170;1903.45495344
42171;1903.43576906
42172;1903.41658504
42173;1903.39740139
42174;1903.37821811
42175;1903.35903518
42176;1903.33985263
42177;1903.32067043
42178;1903.30148861
42179;1903.28230715
42180;1903.26312605
42181;1903.24394532
42182;1903.22476495
42183;1903.20558494
42184;1903.18640531
42185;1903.16722603
42186;1903.14804712
42187;1903.12886858
42188;1903.1096904
42189;1903.09051259
42190;1903.07133514
42191;1903.05215805
42192;1903.03298133
42193;1903.01380498
42194;1902.99462899
42195;1902.97545336
42196;1902.9562781
42197;1902.9371032
42198;1902.91792867
42199;1902.89875451
42200;1902.8795807
42201;1902.86040727
42202;1902.84123419
42203;1902.82206149
42204;1902.80288914
42205;1902.78371716
42206;1902.76454555
42207;1902.7453743
42208;1902.72620342
42209;1902.7070329
42210;1902.68786274
42211;1902.66869295
42212;1902.64952353
42213;1902.63035446
42214;1902.61118577
42215;1902.59201743
42216;1902.57284947
42217;1902.55368186
42218;1902.53451463
42219;1902.51534775
42220;1902.49618124
42221;1902.4770151
42222;1902.45784932
42223;1902.4386839
42224;1902.41951885
42225;1902.40035416
42226;1902.38118984
42227;1902.36202589
42228;1902.34286229
42229;1902.32369906
42230;1902.3045362
42231;1902.2853737
42232;1902.26621157
42233;1902.2470498
42234;1902.22788839
42235;1902.20872735
42236;1902.18956667
42237;1902.17040636
42238;1902.15124641
42239;1902.13208683
42240;1902.11292761
42241;1902.09376875
42242;1902.07461026
42243;1902.05545214
42244;1902.03629437
42245;1902.01713698
42246;1901.99797994
42247;1901.97882328
42248;1901.95966697
42249;1901.94051103
42250;1901.92135546
42251;1901.90220025
42252;1901.8830454
42253;1901.86389092
42254;1901.8447368
42255;1901.82558305
42256;1901.80642966
42257;1901.78727663
42258;1901.76812397
42259;1901.74897168
42260;1901.72981974
42261;1901.71066818
42262;1901.69151697
42263;1901.67236613
42264;1901.65321566
42265;1901.63406555
42266;1901.6149158
42267;1901.59576642
42268;1901.5766174
42269;1901.55746875
42270;1901.53832046
42271;1901.51917253
42272;1901.50002497
42273;1901.48087777
42274;1901.46173094
42275;1901.44258447
42276;1901.42343837
42277;1901.40429263
42278;1901.38514725
42279;1901.36600224
42280;1901.34685759
42281;1901.32771331
42282;1901.30856939
42283;1901.28942584
42284;1901.27028265
42285;1901.25113982
42286;1901.23199736
42287;1901.21285526
42288;1901.19371352
42289;1901.17457215
42290;1901.15543115
42291;1901.1362905
42292;1901.11715023
42293;1901.09801031
42294;1901.07887076
42295;1901.05973158
42296;1901.04059275
42297;1901.0214543
42298;1901.0023162
42299;1900.98317847
42300;1900.96404111
42301;1900.9449041
42302;1900.92576747
42303;1900.90663119
42304;1900.88749528
42305;1900.86835974
42306;1900.84922455
42307;1900.83008974
42308;1900.81095528
42309;1900.79182119
42310;1900.77268747
42311;1900.7535541
42312;1900.73442111
42313;1900.71528847
42314;1900.6961562
42315;1900.67702429
42316;1900.65789275
42317;1900.63876157
42318;1900.61963076
42319;1900.60050031
42320;1900.58137022
42321;1900.5622405
42322;1900.54311114
42323;1900.52398214
42324;1900.50485351
42325;1900.48572524
42326;1900.46659734
42327;1900.4474698
42328;1900.42834262
42329;1900.40921581
42330;1900.39008936
42331;1900.37096328
42332;1900.35183756
42333;1900.3327122
42334;1900.31358721
42335;1900.29446258
42336;1900.27533831
42337;1900.25621441
42338;1900.23709087
42339;1900.2179677
42340;1900.19884489
